,phrase,label,sentiment,subjectivity,language,count
Gudiberg,Gudiberg,LOC,0.0,0.0,de,1
G…,G…,LOC,0.0,0.0,de,1
Portowaja,Portowaja,LOC,0.0,0.0,de,1
Frankreichs Regierung,Frankreichs Regierung,LOC,0.0,0.0,de,1
Haltungs-Binde,Haltungs-Binde,LOC,-1.0,0.0,de,1
Besorgniserregender Blackout-Plan: Frankreich,Besorgniserregender Blackout-Plan: Frankreich,LOC,0.0,0.0,de,1
Missbrauchsklausel,Missbrauchsklausel,LOC,0.0,0.0,de,1
Moskau rechtfe…,Moskau rechtfe…,LOC,0.0,0.0,de,1
LNG-Lieferungen: Gas-Deal,LNG-Lieferungen: Gas-Deal,LOC,0.0,0.0,de,1
Köln:,Köln:,LOC,0.0,0.0,de,1
Oranienburg,Oranienburg,LOC,0.21,0.0,de,1
Monatsüberblick,Monatsüberblick,LOC,0.0,0.0,de,1
Seoul,Seoul,LOC,0.7,0.0,de,1
Lustschlosses,Lustschlosses,LOC,0.7,0.0,de,1
SZ-Leserfest: Genießen,SZ-Leserfest: Genießen,LOC,1.0,0.0,de,1
Ukrainekrieg: US-Geheimdienste,Ukrainekrieg: US-Geheimdienste,LOC,0.0,0.0,de,1
Burgenlandkreis: Festgefahren,Burgenlandkreis: Festgefahren,LOC,-1.0,0.0,de,1
Neuseeland,Neuseeland,LOC,-0.7,0.0,de,1
Mordverdächtige,Mordverdächtige,LOC,0.0,0.0,de,1
Wunden,Wunden,LOC,0.0,0.0,de,1
Pfaueninsel,Pfaueninsel,LOC,0.7,0.0,de,1
Platz an der Sonne,Platz an der Sonne,LOC,0.0,0.0,de,1
Mangelware.,Mangelware.,LOC,0.0,0.0,de,1
Scholz: Deutschland,Scholz: Deutschland,LOC,1.0,0.0,de,1
Drei-Monatszeitraum,Drei-Monatszeitraum,LOC,0.0,0.0,de,1
Dornbirn: Weniger Investitionen,Dornbirn: Weniger Investitionen,LOC,0.0,0.0,de,1
Nachlassende Glatteisgefahr,Nachlassende Glatteisgefahr,LOC,0.0,0.0,de,1
Osthessen,Osthessen,LOC,0.7,0.0,de,1
Verkehrsbehinderungen,Verkehrsbehinderungen,LOC,0.0,0.0,de,1
"Russlands Drohung, Europa","Russlands Drohung, Europa",LOC,0.0,0.0,de,1
Statistische Bundesam…,Statistische Bundesam…,LOC,0.0,0.0,de,1
Wiesbaden.,Wiesbaden.,LOC,0.0,0.0,de,1
Märkischer,Märkischer,LOC,-1.0,0.0,de,1
Kreis Wesel,Kreis Wesel,LOC,-1.0,0.0,de,1
zwischenzeitiger,zwischenzeitiger,LOC,0.0,0.0,de,1
Gefährliches Wetter,Gefährliches Wetter,LOC,0.1333333333333333,0.0,de,1
Kreis Bad Kissingen,Kreis Bad Kissingen,LOC,0.0,0.0,de,1
Unterrichtsausfall,Unterrichtsausfall,LOC,0.0,0.0,de,1
Freien,Freien,LOC,0.35,0.5,de,1
EU-Gaspreisdeckel,EU-Gaspreisdeckel,LOC,-0.7,0.0,de,1
DWD: Amtliche Unwetterwarnung vor Glatteis,DWD: Amtliche Unwetterwarnung vor Glatteis,LOC,0.0,0.0,de,1
Grasbrunn: Auto,Grasbrunn: Auto,LOC,0.0,0.0,de,1
Winterpause.,Winterpause.,LOC,1.0,0.0,de,1
Russland?,Russland?,LOC,0.0,0.0,de,1
Zeitung</li><li>,Zeitung</li><li>,LOC,0.1333333333333333,0.0,de,1
Wetterlage: Glatteis: Deutschland,Wetterlage: Glatteis: Deutschland,LOC,0.0,0.0,de,1
"Brandenburgs
Video:","Brandenburgs
Video:",LOC,-1.0,0.0,de,1
Gefährliches Glatteis:,Gefährliches Glatteis:,LOC,-1.0,0.0,de,1
Gaspeicher,Gaspeicher,LOC,0.0,0.0,de,1
Kurioses Finish,Kurioses Finish,LOC,-0.7,0.0,de,1
Sachsen:,Sachsen:,LOC,0.0,0.0,de,1
Glatteis.</li><li>,Glatteis.</li><li>,LOC,0.0,0.0,de,1
Wetter: Glatteis:,Wetter: Glatteis:,LOC,0.0,0.0,de,1
"Ukraine-Krise: Finanzmärkte, Gas-Abhängigkeiten","Ukraine-Krise: Finanzmärkte, Gas-Abhängigkeiten",LOC,0.0,0.0,de,1
Glatteis:,Glatteis:,LOC,0.0,0.0,de,1
Straße im Vogels…,Straße im Vogels…,LOC,0.1333333333333333,0.0,de,1
Niedersachsen…,Niedersachsen…,LOC,0.0,0.0,de,1
Walsrode  www.hildesh…,Walsrode  www.hildesh…,LOC,0.0,0.0,de,1
A 27,A 27,LOC,0.0,0.0,de,1
Deutschland!,Deutschland!,LOC,0.0,1.0,de,1
Verden,Verden,LOC,0.0,0.0,de,1
"Deutschland  BILD
</li><li>Wetter","Deutschland  BILD
</li><li>Wetter",LOC,0.35,0.5,de,1
Ludwigslust-Parchim: Mehrere Unfälle,Ludwigslust-Parchim: Mehrere Unfälle,LOC,0.0,0.0,de,1
Korruptionsskandal,Korruptionsskandal,LOC,-0.7,0.0,de,1
Sachsen),Sachsen),LOC,0.0,1.0,de,1
Chemnitz,Chemnitz,LOC,0.0,1.0,de,1
Vorarlbergerinnen,Vorarlbergerinnen,LOC,-0.7,0.0,de,1
Sankt Augustin/Köln/Nideggen,Sankt Augustin/Köln/Nideggen,LOC,0.7,0.0,de,1
Eislaufplätze,Eislaufplätze,LOC,0.0,0.0,de,1
Stmk,Stmk,LOC,0.0,0.0,de,1
Steirer,Steirer,LOC,0.0,1.0,de,1
Österreicherinnen,Österreicherinnen,LOC,0.0,0.0,de,1
kalten,kalten,LOC,-0.7,0.0,de,1
A96,A96,LOC,0.0,0.0,de,1
"Donnerstag  Merkur.de
</li><li>","Donnerstag  Merkur.de
</li><li>",LOC,0.0,0.0,de,1
Berlin-Kreuzberg,Berlin-Kreuzberg,LOC,0.0,0.0,de,1
Landkreisen,Landkreisen,LOC,0.0,0.0,de,1
brancheninterne,brancheninterne,LOC,0.0,0.0,de,1
Köllner Winter-,Köllner Winter-,LOC,0.7,0.0,de,1
Holstein,Holstein,LOC,0.0,0.0,de,1
Freien.,Freien.,LOC,0.7,0.0,de,1
Rettungs-Rückrunde.,Rettungs-Rückrunde.,LOC,0.0,0.0,de,1
Vollgas-Test,Vollgas-Test,LOC,0.0,0.0,de,1
Deutschland  ,Deutschland  ,LOC,-0.3333333333333333,0.0,de,1
Europas Gasspeichern,Europas Gasspeichern,LOC,0.0,0.0,de,1
Großverbraucher,Großverbraucher,LOC,1.0,0.0,de,1
Uniper-Übernahme,Uniper-Übernahme,LOC,0.0,0.0,de,1
Brikettschlepper,Brikettschlepper,LOC,0.0,0.0,de,1
Berlin-Kreuzberg: Sie tragen den Berlinern,Berlin-Kreuzberg: Sie tragen den Berlinern,LOC,0.0,0.0,de,1
Tierpark Hagenbeck,Tierpark Hagenbeck,LOC,-0.15000000000000002,0.0,de,1
Dehoga-Chefin,Dehoga-Chefin,LOC,0.0,0.0,de,1
Bulgarien.,Bulgarien.,LOC,0.0,0.0,de,1
Kreis Alzey-Worms.,Kreis Alzey-Worms.,LOC,-0.7,0.0,de,1
Bezirk Murau,Bezirk Murau,LOC,0.0,0.0,de,1
Wald oberha…,Wald oberha…,LOC,0.0,0.0,de,1
Waldhängen,Waldhängen,LOC,-0.5,0.5,de,1
Starkregen,Starkregen,LOC,-0.5,0.5,de,1
Vergebens.,Vergebens.,LOC,0.0,0.0,de,1
niedersächsischen Küste,niedersächsischen Küste,LOC,0.6,0.0,de,1
Reservekraftwerken,Reservekraftwerken,LOC,0.0,0.0,de,1
Zossen.,Zossen.,LOC,0.0,0.0,de,1
Schleswig-Holsteins,Schleswig-Holsteins,LOC,0.0,0.0,de,1
Unwetter,Unwetter,LOC,-1.0,0.0,de,1
Gefährliches Glatteis!,Gefährliches Glatteis!,LOC,-1.0,0.0,de,1
Stadt Dornbirn,Stadt Dornbirn,LOC,0.0,0.0,de,1
Planena,Planena,LOC,0.0,0.0,de,1
Wetterumschwung:,Wetterumschwung:,LOC,0.0,1.0,de,1
Fotostrecke,Fotostrecke,LOC,0.0,0.0,de,1
87 Pr…,87 Pr…,LOC,-0.7,0.0,de,1
Notquartiere,Notquartiere,LOC,0.7,0.0,de,1
Landeshauptstädten.,Landeshauptstädten.,LOC,0.0,0.0,de,1
Fahrradautobahn,Fahrradautobahn,LOC,-0.7,0.0,de,1
Foto: Stadt Halle,Foto: Stadt Halle,LOC,0.0,0.0,de,1
Stadt Halle (Saale,Stadt Halle (Saale,LOC,0.0,0.0,de,1
Litauen,Litauen,LOC,0.0,0.0,de,1
Planena.,Planena.,LOC,0.0,0.0,de,1
Hannover/Berlin,Hannover/Berlin,LOC,0.0,0.0,de,1
Drinnen,Drinnen,LOC,0.0,0.0,de,1
Pazifikküste,Pazifikküste,LOC,0.0,0.0,de,1
Kanada.,Kanada.,LOC,-1.0,0.0,de,1
Erdgaspipeline,Erdgaspipeline,LOC,0.0,0.0,de,1
Schneesturm,Schneesturm,LOC,-1.0,0.0,de,1
Salzburger Schloss Leopoldskron,Salzburger Schloss Leopoldskron,LOC,-1.0,0.0,de,1
Prepaid-Stromzähler,Prepaid-Stromzähler,LOC,-1.0,0.0,de,1
Hamburg am Montagmorge...,Hamburg am Montagmorge...,LOC,-1.0,0.0,de,1
Peking,Peking,LOC,0.0,0.0,de,1
Erdgasimporteurs,Erdgasimporteurs,LOC,-0.7,0.0,de,1
Alpennähe,Alpennähe,LOC,0.0,0.0,de,1
Allgäu,Allgäu,LOC,-1.0,0.0,de,1
Allgäu.,Allgäu.,LOC,0.0,0.0,de,1
Orkanen,Orkanen,LOC,0.0,0.0,de,1
Corona?,Corona?,LOC,0.0,0.0,de,1
Neubaur,Neubaur,LOC,0.0,0.0,de,1
Deutschland-Wetter: Auf Schneesturm,Deutschland-Wetter: Auf Schneesturm,LOC,0.7,0.0,de,1
Tempelhof-Schöneberg,Tempelhof-Schöneberg,LOC,0.0,1.0,de,1
Weihnachtspläne,Weihnachtspläne,LOC,-1.0,0.0,de,1
Wintersturm,Wintersturm,LOC,0.0,0.0,de,1
Sport-Vorstand,Sport-Vorstand,LOC,0.0,0.0,de,1
Ebersberg:,Ebersberg:,LOC,0.0,0.0,de,1
Thüringen),Thüringen),LOC,0.7,0.0,de,1
"Landesbetrieb für Küstenschutz, Nationalpark u…","Landesbetrieb für Küstenschutz, Nationalpark u…",LOC,0.0,0.0,de,1
"Landesbetrieb für Küstenschutz, Nationalpark und Meeresschutz","Landesbetrieb für Küstenschutz, Nationalpark und Meeresschutz",LOC,0.0,0.0,de,1
Schweizer Berge,Schweizer Berge,LOC,0.0,0.0,de,1
Urner,Urner,LOC,0.0,0.0,de,1
Hollywood,Hollywood,LOC,0.0,0.0,de,1
Ebersberg: Dem Schnee,Ebersberg: Dem Schnee,LOC,0.0,0.0,de,1
Dienstagmorgen,Dienstagmorgen,LOC,0.0,0.0,de,1
Mittelfranken,Mittelfranken,LOC,0.0,1.0,de,1
Unterfranken,Unterfranken,LOC,0.0,1.0,de,1
Nordbayern.,Nordbayern.,LOC,-0.7,0.0,de,1
Nordbayern,Nordbayern,LOC,0.0,0.0,de,1
Jammern,Jammern,LOC,-1.0,0.0,de,1
Schippe.,Schippe.,LOC,0.0,0.0,de,1
Minsker,Minsker,LOC,0.0,0.0,de,1
Drii Winter»,Drii Winter»,LOC,0.0,0.0,de,1
Minsk,Minsk,LOC,0.0,0.0,de,1
Belarus,Belarus,LOC,0.0,0.0,de,1
Iowa,Iowa,LOC,0.0,0.0,de,1
Westdeutschland,Westdeutschland,LOC,0.7,0.0,de,1
Wetterwarnung: Hunderte Verkehrsunfälle,Wetterwarnung: Hunderte Verkehrsunfälle,LOC,0.0,0.0,de,1
Rot,Rot,LOC,-0.7,0.0,de,1
Hamburg am Montagmorgen,Hamburg am Montagmorgen,LOC,-0.5,0.5,de,1
Skispringen,Skispringen,LOC,0.0,0.0,de,1
Europa?,Europa?,LOC,0.0,0.0,de,1
Tharandt,Tharandt,LOC,0.7,0.0,de,1
Winterthurer,Winterthurer,LOC,0.0,0.0,de,1
Ebersberger,Ebersberger,LOC,0.0,0.0,de,1
EU-Beihilfevorschriften,EU-Beihilfevorschriften,LOC,0.0,0.0,de,1
Datteln IV,Datteln IV,LOC,0.0,0.0,de,1
Ukraine-Krise,Ukraine-Krise,LOC,0.0,0.0,de,1
Halbleiterriese,Halbleiterriese,LOC,0.0,0.0,de,1
Westukraine,Westukraine,LOC,0.0,0.0,de,1
Uschhorod,Uschhorod,LOC,0.0,0.0,de,1
Urengoi-Pomary-Uschhorod-Pipeline,Urengoi-Pomary-Uschhorod-Pipeline,LOC,0.0,0.0,de,1
Thüringer Wald,Thüringer Wald,LOC,1.0,0.0,de,1
Unterlieger,Unterlieger,LOC,1.0,0.0,de,1
Oberallgäuer Rappenalptal,Oberallgäuer Rappenalptal,LOC,1.0,0.0,de,1
Oberallgäu,Oberallgäu,LOC,1.0,0.0,de,1
Naturfrevel: Hochwassergefahr,Naturfrevel: Hochwassergefahr,LOC,0.0,0.0,de,1
Flughafen,Flughafen,LOC,0.0,0.0,de,1
Island,Island,LOC,0.0,0.0,de,1
Weinzierl-Ansage,Weinzierl-Ansage,LOC,0.0,0.0,de,1
Telsa,Telsa,LOC,0.0,0.0,de,1
Eisregens,Eisregens,LOC,0.0,0.0,de,1
Göppingen,Göppingen,LOC,0.7,0.0,de,1
BILD,BILD,LOC,0.85,0.0,de,1
Straßburg,Straßburg,LOC,0.0,0.0,de,1
Nebensaison.,Nebensaison.,LOC,0.0,0.0,de,1
Japan:,Japan:,LOC,0.0,0.0,de,1
Holländischen Viertel,Holländischen Viertel,LOC,0.0,0.0,de,1
Dax,Dax,LOC,0.0,0.0,de,1
Berlin: Drohende Gas-Krise,Berlin: Drohende Gas-Krise,LOC,0.0,0.0,de-DE,1
Berghülen,Berghülen,LOC,0.0,0.0,de,1
… Potsdam,… Potsdam,LOC,0.0,0.0,de,1
photothek Göppingen/,photothek Göppingen/,LOC,0.0,0.0,de,1
Göppingen/ Berghülen,Göppingen/ Berghülen,LOC,0.0,0.0,de,1
Ba-Wü,Ba-Wü,LOC,0.0,0.0,de,1
Schwimmbäder,Schwimmbäder,LOC,0.0,0.0,de-DE,1
Naturquellen.,Naturquellen.,LOC,0.0,0.0,de,1
Beppu.,Beppu.,LOC,0.0,0.0,de,1
Gaskrise: Taunusstein,Gaskrise: Taunusstein,LOC,0.0,0.0,de,1
Lambertz-Inhaber,Lambertz-Inhaber,LOC,0.0,0.0,de,1
Frühdenker: Beeinflussen,Frühdenker: Beeinflussen,LOC,0.0,0.0,de,1
Landkreis: Blechschäden,Landkreis: Blechschäden,LOC,0.7,0.0,de,1
Bluetti.,Bluetti.,LOC,0.7,0.0,de,1
Geberkonferenzen,Geberkonferenzen,LOC,0.0,1.0,de,1
Wetter: Schnee und Eis,Wetter: Schnee und Eis,LOC,0.0,0.0,de,1
Lawinenbericht,Lawinenbericht,LOC,-1.0,0.0,de,1
Einsatzfazit,Einsatzfazit,LOC,0.0,0.0,de,1
Potsdamer,Potsdamer,LOC,0.0,0.0,de,1
Flachländer,Flachländer,LOC,0.0,1.0,de,1
Ispo,Ispo,LOC,0.0,0.0,de,1
Berliner Büros,Berliner Büros,LOC,0.0,0.0,de,1
Nord Stream 1,Nord Stream 1,LOC,0.0,0.0,de,1
Familie: Eltern,Familie: Eltern,LOC,0.0,0.0,de,1
Großbritannien.,Großbritannien.,LOC,0.7,0.0,de,1
ONS,ONS,LOC,0.0,0.0,de,1
Wochenende.,Wochenende.,LOC,0.0,0.0,de,1
Zeit der Corona-Beschränkungen,Zeit der Corona-Beschränkungen,LOC,0.35,0.5,de,1
12.12..,12.12..,LOC,0.0,0.0,de,1
Großbritannien:,Großbritannien:,LOC,0.0,0.0,de,1
Taunus,Taunus,LOC,0.0,0.0,de,1
Wilhelmshaven/Düsseldorf,Wilhelmshaven/Düsseldorf,LOC,0.0,0.0,de,1
A-Streptokokken,A-Streptokokken,LOC,0.0,0.0,de,1
Griechenlands,Griechenlands,LOC,0.0,0.0,de,1
Evina,Evina,LOC,1.0,0.0,de,1
Winter-Neuzugang,Winter-Neuzugang,LOC,1.0,0.0,de,1
Cumbria,Cumbria,LOC,0.0,0.0,de,1
Englands,Englands,LOC,0.0,0.0,de,1
Import-Anstieg,Import-Anstieg,LOC,0.0,0.0,de,1
Republik kalt,Republik kalt,LOC,0.0,0.0,de,1
GriechenlandImmer,GriechenlandImmer,LOC,0.0,1.0,de,1
Flüssiggas-Terminal: Warum,Flüssiggas-Terminal: Warum,LOC,0.0,0.0,de,1
Flüssiges,Flüssiges,LOC,0.0,0.0,de,1
Feldberg,Feldberg,LOC,0.0,1.0,de,1
Gasrechnungen,Gasrechnungen,LOC,0.7,0.0,de,1
Mattersburg,Mattersburg,LOC,0.0,0.0,de,1
Britische Regierung,Britische Regierung,LOC,0.0,0.0,de,1
Wasserstraßenbau,Wasserstraßenbau,LOC,0.0,0.0,de,1
BaWü,BaWü,LOC,0.0,0.0,de,1
Vorarlbergs,Vorarlbergs,LOC,-1.0,0.0,de,1
Sandhausen.,Sandhausen.,LOC,1.0,0.0,de,1
Mongolei,Mongolei,LOC,0.0,0.0,de,1
Klimafragen,Klimafragen,LOC,0.0,0.0,de,1
Baar.,Baar.,LOC,0.0,0.0,de,1
Mehrum,Mehrum,LOC,0.0,0.0,de,1
BMWK,BMWK,LOC,0.0,0.0,de,1
Energieversorgers Süwag,Energieversorgers Süwag,LOC,0.0,0.0,de,1
Gasterminals.,Gasterminals.,LOC,1.0,0.0,de,1
Sonne,Sonne,LOC,0.0,0.0,de,1
Geringe Sanierungsaktivität,Geringe Sanierungsaktivität,LOC,0.0,0.0,de,1
Wetter: Etwas Schnee,Wetter: Etwas Schnee,LOC,0.0,0.0,de,1
Wetter: Viele Wolken,Wetter: Viele Wolken,LOC,0.0,1.0,de,1
Rhein,Rhein,LOC,0.0,0.0,de,1
Neue Rückhaltebecken,Neue Rückhaltebecken,LOC,0.7,0.0,de,1
Preisschocks,Preisschocks,LOC,0.0,0.0,de,1
Mainpark,Mainpark,LOC,-0.15000000000000002,0.0,de,1
Mount Owen.,Mount Owen.,LOC,0.0,0.0,de,1
Valeria-Tagebaumine,Valeria-Tagebaumine,LOC,0.0,0.0,de,1
Queensland,Queensland,LOC,0.0,0.0,de,1
Alster,Alster,LOC,0.0,0.0,de,1
England:,England:,LOC,-1.0,0.0,de,1
Eiskratzen am Auto,Eiskratzen am Auto,LOC,-0.10000000000000002,0.3333333333333333,de,1
Ortenaukreis: Gas,Ortenaukreis: Gas,LOC,0.0,0.0,de,1
Alarm,Alarm,LOC,0.0,0.0,de,1
Freiburgs,Freiburgs,LOC,0.0,0.0,de,1
Glätte-Unfällen,Glätte-Unfällen,LOC,0.0,0.0,de,1
Messehalle,Messehalle,LOC,0.0,0.0,de,1
SZenario: Die der Kälte,SZenario: Die der Kälte,LOC,0.0,0.0,de,1
Laufzeitdebatte,Laufzeitdebatte,LOC,0.0,0.0,de,1
"Bayerns  br.de
</li><li","Bayerns  br.de
</li><li",LOC,0.0,0.0,de,1
Münchner Ifo-Institut.,Münchner Ifo-Institut.,LOC,-0.15000000000000002,0.0,de,1
Gas-Engpass,Gas-Engpass,LOC,0.0,0.0,de,1
24.06.2022 - München,24.06.2022 - München,LOC,0.0,0.0,de,1
Autofahrer-Horror,Autofahrer-Horror,LOC,0.0,0.0,de,1
Biathlon: Wenn der Schnee,Biathlon: Wenn der Schnee,LOC,0.0,0.0,de,1
Wetter: Schnee und Glätte,Wetter: Schnee und Glätte,LOC,0.0,0.0,de,1
Ho…,Ho…,LOC,0.0,0.0,de,1
Kreis Ludwigsb…,Kreis Ludwigsb…,LOC,-0.5666666666666667,0.3333333333333333,de,1
Pipelinekapazitäten,Pipelinekapazitäten,LOC,0.0,0.0,de,1
Freiburg:,Freiburg:,LOC,0.0,0.0,de,1
Süddeutschland:,Süddeutschland:,LOC,-1.0,0.0,de,1
Flughafen München,Flughafen München,LOC,-0.5,0.5,de,1
Kalten,Kalten,LOC,-1.0,0.0,de-DE,1
Sprachverarbeitungsmodell ChatGPT,Sprachverarbeitungsmodell ChatGPT,LOC,1.0,0.0,de,1
Limburg,Limburg,LOC,-1.0,0.0,de,1
Spezialschiff,Spezialschiff,LOC,0.7,0.0,de,1
Konsummonitor,Konsummonitor,LOC,0.0,0.0,de,1
regional j…,regional j…,LOC,0.0,0.0,de,1
Pipeline-Transport,Pipeline-Transport,LOC,-0.1333333333333333,0.0,de,1
Alpenrand,Alpenrand,LOC,0.0,0.0,de,1
MainzSchlecht,MainzSchlecht,LOC,0.0,0.0,de,1
Frankfurt am Main: Toter,Frankfurt am Main: Toter,LOC,-1.0,0.0,de,1
Bergsportschulen,Bergsportschulen,LOC,1.0,0.0,de,1
A8,A8,LOC,0.0,0.0,de,1
Main-Tauber-Kreis: Akku-Kissen,Main-Tauber-Kreis: Akku-Kissen,LOC,1.0,0.0,de,1
Bay St. Louis,Bay St. Louis,LOC,0.0,0.0,de,1
Klischeebild,Klischeebild,LOC,-0.7,0.0,de,1
Trump-Hochburg Bay St. Louis.,Trump-Hochburg Bay St. Louis.,LOC,0.0,0.0,de,1
BW: Gefahr,BW: Gefahr,LOC,0.0,0.0,de,1
Systemkonkurrenten China.,Systemkonkurrenten China.,LOC,-1.0,0.0,de,1
Südens,Südens,LOC,0.0,1.0,de,1
Holländer,Holländer,LOC,0.0,0.0,de,1
Mehr Urlauber durch Winterwetter?,Mehr Urlauber durch Winterwetter?,LOC,0.0,1.0,de,1
Thüringer,Thüringer,LOC,0.0,1.0,de,1
Gas-Deals,Gas-Deals,LOC,0.0,0.0,de,1
13.12..,13.12..,LOC,0.0,0.0,de,1
Langen,Langen,LOC,0.0,0.0,de,1
Brabander,Brabander,LOC,0.0,0.0,de,1
Winterberg-Fans,Winterberg-Fans,LOC,0.0,0.0,de,1
den Niederlanden,den Niederlanden,LOC,0.0,0.0,de,1
südlichen Baden-Württ…,südlichen Baden-Württ…,LOC,-0.7,0.0,de,1
Pipeline-Erdgas,Pipeline-Erdgas,LOC,0.0,0.0,de,1
"Zlekl unl klelenteupe,","Zlekl unl klelenteupe,",LOC,-1.0,0.0,de,1
Hochwasserkatastrophe: Todeserklärung,Hochwasserkatastrophe: Todeserklärung,LOC,0.0,0.0,de,1
Wetterlage,Wetterlage,LOC,-0.15000000000000002,0.0,de,1
Land Niederösterreich,Land Niederösterreich,LOC,0.0,0.0,de,1
Nizza,Nizza,LOC,0.0,0.0,de,1
Mumbai,Mumbai,LOC,0.0,0.0,de,1
S-Bahn,S-Bahn,LOC,0.0,0.0,de,1
Nordkorea,Nordkorea,LOC,0.0,0.0,de,1
Land Burgenland,Land Burgenland,LOC,0.7,0.0,de,1
Wärmepreisbremse,Wärmepreisbremse,LOC,0.0,0.0,de,1
Eisglätte,Eisglätte,LOC,-0.7,0.0,de,1
Bodensee,Bodensee,LOC,-0.7,0.0,de,1
Baden,Baden,LOC,-0.7,0.0,de,1
"Kalte Temperaturen, Frost","Kalte Temperaturen, Frost",LOC,0.0,0.0,de,1
"Baden-Württemberg  Schwäbische
</li><li>","Baden-Württemberg  Schwäbische
</li><li>",LOC,-1.0,0.0,de,1
Schwäbische.,Schwäbische.,LOC,0.0,0.0,de,1
Eifel niedergeg…,Eifel niedergeg…,LOC,0.0,0.0,de,1
Bad Neuenahr-Ahrweiler.,Bad Neuenahr-Ahrweiler.,LOC,0.0,0.0,de,1
"Oberpfalz  Nordbayern.de
</li><li>","Oberpfalz  Nordbayern.de
</li><li>",LOC,-0.5666666666666667,0.3333333333333333,de,1
Gaskrise: Nürnberg,Gaskrise: Nürnberg,LOC,-0.7,0.0,de,1
Großraum Karlsruhe,Großraum Karlsruhe,LOC,0.0,0.0,de,1
"Ukraine
","Ukraine
",LOC,0.0,1.0,de,1
Solidaritätskonferenz,Solidaritätskonferenz,LOC,0.0,0.0,de,1
Hallenbäder,Hallenbäder,LOC,-0.7,0.0,de,1
Ruhrgebiet,Ruhrgebiet,LOC,0.0,0.0,de,1
Ostdeutschland.,Ostdeutschland.,LOC,0.0,0.0,de,1
Dachauer,Dachauer,LOC,0.7,0.0,de,1
Land Salzburg,Land Salzburg,LOC,-1.0,0.0,de,1
Prag:,Prag:,LOC,0.0,0.0,de,1
D: Gas-,D: Gas-,LOC,0.0,0.0,de,1
Ministerpräsidentenkonferenz:,Ministerpräsidentenkonferenz:,LOC,0.7,0.0,de,1
Nord-Stream-1-Röhre,Nord-Stream-1-Röhre,LOC,0.0,0.0,de,1
Ostsee: Nord Stream 1,Ostsee: Nord Stream 1,LOC,0.0,0.0,de,1
Madrid,Madrid,LOC,-1.0,0.0,de,1
Köln,Köln,LOC,0.0,0.0,de,1
Alina,Alina,LOC,0.7,0.0,de,1
Tempo,Tempo,LOC,0.0,0.0,de,1
Rotweinstraße,Rotweinstraße,LOC,1.0,0.0,de,1
Mayschoß,Mayschoß,LOC,1.0,0.0,de,1
Tal,Tal,LOC,0.0,0.0,de,1
Flut,Flut,LOC,0.0,0.0,de,1
Corona-Herbstwelle,Corona-Herbstwelle,LOC,-0.7,0.0,de,1
Regierungsplänen,Regierungsplänen,LOC,-0.5,0.5,de,1
Kalte Wohnung,Kalte Wohnung,LOC,0.0,0.0,de,1
"Holzdiebstahl: ""Holz","Holzdiebstahl: ""Holz",LOC,0.7,0.0,de,1
Klimawende,Klimawende,LOC,1.0,0.0,de,1
Kliniken:,Kliniken:,LOC,-0.7,0.0,de,1
Bund-Länder-Runde: Inflation und Energiekrise,Bund-Länder-Runde: Inflation und Energiekrise,LOC,0.0,0.0,de,1
pepeklelpl pel PZeleP-Bloplpeul,pepeklelpl pel PZeleP-Bloplpeul,LOC,0.0,0.0,de,1
Düsseldorf.,Düsseldorf.,LOC,0.0,0.0,de,1
Zürich:,Zürich:,LOC,0.0,0.0,de,1
Gaskrise: Wie MÃ¼nchens,Gaskrise: Wie MÃ¼nchens,LOC,0.0,0.0,de,1
Ampelparteien Verschärfungen,Ampelparteien Verschärfungen,LOC,0.0,0.0,de,1
Wozu Kraftwerke?,Wozu Kraftwerke?,LOC,0.0,0.0,de,1
Erdgas-Speicher: Plötzlich Gas,Erdgas-Speicher: Plötzlich Gas,LOC,0.0,0.0,de,1
Randvolle,Randvolle,LOC,0.0,0.0,de,1
Vertretbar,Vertretbar,LOC,0.0,0.0,de,1
Energiespar-Ikone,Energiespar-Ikone,LOC,1.0,0.0,de,1
Stadt Linz,Stadt Linz,LOC,0.0,0.0,de,1
Branchenverband,Branchenverband,LOC,-0.7,0.0,de,1
Ukraine.,Ukraine.,LOC,0.0,0.0,de,1
Sparkampagne,Sparkampagne,LOC,0.0,0.0,de,1
Bachmut,Bachmut,LOC,0.0,0.0,de,1
Berg.“,Berg.“,LOC,-0.7,0.0,de,1
Österreich: Gas-Heizungen,Österreich: Gas-Heizungen,LOC,-1.0,0.0,de,1
Münchner Durchschnittshaushalt,Münchner Durchschnittshaushalt,LOC,0.0,0.0,de,1
Informeller EU-Gipfel,Informeller EU-Gipfel,LOC,0.0,0.0,de,1
LNG-Terminal: Stade,LNG-Terminal: Stade,LOC,0.0,0.0,de,1
Schwarzheide.,Schwarzheide.,LOC,0.0,0.0,de,1
Chi…,Chi…,LOC,0.0,0.0,de,1
Wirtschaftsminister,Wirtschaftsminister,LOC,0.0,0.0,de,1
Adobe-Nutzer,Adobe-Nutzer,LOC,0.0,1.0,de,1
Pantone-Farben,Pantone-Farben,LOC,0.0,0.0,de,1
Fracking-Gas iâ€¦,Fracking-Gas iâ€¦,LOC,0.0,0.0,de,1
Fracking-Technologie,Fracking-Technologie,LOC,0.7,0.0,de,1
